city,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,precipitation_sum,rain_sum,snowfall_sum,windspeed_10m_max,windgusts_10m_max,cloudcover_mean,weathercode,country,continent,latitude,longitude,coastal_city,date,month,day_of_week,day_of_year,week_of_year,is_weekend,season,temp_range,heavy_rain_flag,heatwave_flag,high_wind_flag,temp_lag_1,temp_lag_7,temp_7d_avg,precip_7d_sum
Bangkok,33.5,27.5,30.4,39.3,33.1,2.0,2.0,0.0,15.1,37.8,26,53,Thailand,Asia,13.7563,100.5018,0,2026-04-21,4,1,111,17,0,Spring,6.0,0,0,0,30.8,32.3,31.45714285714286,14.6
Bangkok,35.5,28.8,31.5,41.4,34.0,1.3,1.3,0.0,13.1,35.6,26,53,Thailand,Asia,13.7563,100.5018,0,2026-04-22,4,2,112,17,0,Spring,6.699999999999999,0,1,0,30.4,32.0,31.385714285714283,15.9
Bangkok,34.5,28.5,30.9,40.5,33.4,6.5,6.5,0.0,16.6,40.7,42,63,Thailand,Asia,13.7563,100.5018,0,2026-04-23,4,3,113,17,0,Spring,6.0,0,0,0,31.5,32.1,31.214285714285715,22.1
Bangkok,33.5,28.7,30.8,38.5,34.4,2.2,2.2,0.0,12.1,34.9,74,55,Thailand,Asia,13.7563,100.5018,0,2026-04-24,4,4,114,17,0,Spring,4.800000000000001,0,0,0,30.9,31.5,31.11428571428571,19.1
Bangkok,35.0,28.0,31.1,40.9,34.1,0.1,0.1,0.0,10.0,29.9,81,51,Thailand,Asia,13.7563,100.5018,0,2026-04-25,4,5,115,17,1,Spring,7.0,0,1,0,30.8,32.0,30.985714285714284,18.8
Bangkok,35.0,27.7,30.9,41.5,33.4,1.6,1.6,0.0,11.9,29.9,59,53,Thailand,Asia,13.7563,100.5018,0,2026-04-26,4,6,116,17,1,Spring,7.300000000000001,0,1,0,31.1,31.4,30.914285714285715,16.1
Bangkok,36.5,28.8,31.8,40.5,34.3,0.0,0.0,0.0,14.6,39.2,47,3,Thailand,Asia,13.7563,100.5018,0,2026-04-27,4,0,117,18,0,Spring,7.699999999999999,0,1,0,30.9,30.8,31.057142857142857,13.7
Bangkok,36.0,29.4,31.9,41.7,34.2,3.7,3.7,0.0,14.8,41.0,40,63,Thailand,Asia,13.7563,100.5018,0,2026-04-28,4,1,118,18,0,Spring,6.600000000000001,0,1,0,31.8,30.4,31.27142857142857,15.4
Bangkok,36.5,26.1,31.6,41.3,30.4,7.8,7.8,0.0,13.2,41.0,28,63,Thailand,Asia,13.7563,100.5018,0,2026-04-29,4,2,119,18,0,Spring,10.4,0,1,0,31.9,31.5,31.285714285714285,21.9
Bangkok,34.5,25.5,31.1,40.3,31.0,0.8,0.8,0.0,10.1,31.7,53,51,Thailand,Asia,13.7563,100.5018,0,2026-04-30,4,3,120,18,0,Spring,9.0,0,0,0,31.6,30.9,31.314285714285717,16.200000000000003
Bangkok,35.8,25.9,30.7,41.4,30.4,2.0,2.0,0.0,13.5,36.7,50,61,Thailand,Asia,13.7563,100.5018,0,2026-05-01,5,4,121,18,0,Spring,9.9,0,1,0,31.1,30.8,31.300000000000004,16.0
Bangkok,35.8,27.7,31.3,41.7,33.5,4.0,4.0,0.0,12.0,33.8,91,63,Thailand,Asia,13.7563,100.5018,0,2026-05-02,5,5,122,18,1,Spring,8.099999999999998,0,1,0,30.7,31.1,31.328571428571426,19.9
Bangkok,36.1,28.9,31.7,42.4,34.6,3.1,3.1,0.0,12.0,31.7,49,63,Thailand,Asia,13.7563,100.5018,0,2026-05-03,5,6,123,18,1,Spring,7.200000000000003,0,1,0,31.3,30.9,31.442857142857147,21.4
Bangkok,35.3,28.0,31.2,41.1,33.4,0.9,0.9,0.0,10.1,32.4,88,53,Thailand,Asia,13.7563,100.5018,0,2026-05-04,5,0,124,19,0,Spring,7.299999999999997,0,1,0,31.7,31.8,31.357142857142858,22.3
Bangkok,35.6,24.9,29.9,41.0,29.8,4.6,4.6,0.0,8.1,41.8,71,63,Thailand,Asia,13.7563,100.5018,0,2026-05-05,5,1,125,19,0,Spring,10.700000000000005,0,1,0,31.2,31.9,31.071428571428573,23.2
Beijing,3.8,-5.4,-1.0,-0.8,-9.3,0.0,0.0,0.0,10.2,20.9,9,3,China,Asia,39.9042,116.4074,0,2026-01-08,1,3,8,2,0,Winter,9.2,0,0,0,0.3,-4.2,-1.1142857142857143,0.0
Beijing,4.9,-4.4,0.4,0.8,-8.5,0.0,0.0,0.0,22.9,56.9,37,3,China,Asia,39.9042,116.4074,0,2026-01-09,1,4,9,2,0,Winter,9.3,0,0,0,-1.0,-3.9,-0.5000000000000001,0.0
Beijing,0.8,-4.7,-1.6,-5.4,-10.4,0.0,0.0,0.0,20.9,51.5,3,0,China,Asia,39.9042,116.4074,0,2026-01-10,1,5,10,2,1,Winter,5.5,0,0,0,0.4,-2.1,-0.4285714285714286,0.0
Beijing,-2.4,-8.4,-5.1,-8.5,-14.0,0.0,0.0,0.0,16.7,37.8,0,0,China,Asia,39.9042,116.4074,0,2026-01-11,1,6,11,2,1,Winter,6.0,0,0,0,-1.6,-0.3,-1.1142857142857143,0.0
Beijing,4.2,-9.9,-3.2,-0.8,-14.5,0.0,0.0,0.0,10.6,23.4,2,1,China,Asia,39.9042,116.4074,0,2026-01-12,1,0,12,3,0,Winter,14.1,0,0,0,-5.1,-1.1,-1.4142857142857144,0.0
Beijing,3.2,-5.6,-1.2,-1.5,-9.7,0.0,0.0,0.0,12.9,28.8,27,3,China,Asia,39.9042,116.4074,0,2026-01-13,1,1,13,3,0,Winter,8.8,0,0,0,-3.2,0.3,-1.6285714285714286,0.0
Beijing,0.3,-5.9,-2.9,-3.2,-9.8,0.0,0.0,0.0,7.2,16.6,46,3,China,Asia,39.9042,116.4074,0,2026-01-14,1,2,14,3,0,Winter,6.2,0,0,0,-1.2,0.3,-2.085714285714286,0.0
Beijing,5.4,-8.1,-1.7,1.7,-11.6,0.0,0.0,0.0,8.1,17.6,13,3,China,Asia,39.9042,116.4074,0,2026-01-15,1,3,15,3,0,Winter,13.5,0,0,0,-2.9,-1.0,-2.185714285714285,0.0
Beijing,3.2,-3.9,-0.5,-2.5,-9.9,0.0,0.0,0.0,16.4,38.9,4,1,China,Asia,39.9042,116.4074,0,2026-01-16,1,4,16,3,0,Winter,7.1,0,0,0,-1.7,0.4,-2.314285714285714,0.0
Beijing,-4.6,-7.3,-6.0,-8.7,-12.1,1.4,0.0,0.98,12.2,34.9,86,73,China,Asia,39.9042,116.4074,0,2026-01-17,1,5,17,3,1,Winter,2.7,0,0,0,-0.5,-1.6,-2.942857142857143,1.4
Beijing,-4.8,-8.6,-7.0,-8.8,-14.9,1.1,0.0,0.77,16.8,38.2,99,71,China,Asia,39.9042,116.4074,0,2026-01-18,1,6,18,3,1,Winter,3.8,0,0,0,-6.0,-5.1,-3.2142857142857144,2.5
Beijing,-6.8,-12.4,-9.5,-12.2,-18.1,0.0,0.0,0.0,16.0,37.1,67,3,China,Asia,39.9042,116.4074,0,2026-01-19,1,0,19,4,0,Winter,5.6000000000000005,0,0,0,-7.0,-3.2,-4.114285714285715,2.5
Beijing,-4.6,-13.6,-9.9,-9.5,-19.4,0.0,0.0,0.0,11.6,24.1,2,0,China,Asia,39.9042,116.4074,0,2026-01-20,1,1,20,4,0,Winter,9.0,0,0,0,-9.5,-1.2,-5.357142857142857,2.5
Beijing,-3.0,-13.8,-8.7,-7.5,-18.5,0.0,0.0,0.0,11.7,28.4,1,0,China,Asia,39.9042,116.4074,0,2026-01-21,1,2,21,4,0,Winter,10.8,0,0,0,-9.9,-2.9,-6.185714285714286,2.5
Beijing,-2.1,-13.0,-7.7,-6.7,-17.8,0.0,0.0,0.0,8.4,16.2,8,1,China,Asia,39.9042,116.4074,0,2026-01-22,1,3,22,4,0,Winter,10.9,0,0,0,-8.7,-1.7,-7.042857142857143,2.5
Beijing,0.8,-10.7,-5.5,-3.8,-16.0,0.0,0.0,0.0,10.6,23.0,0,0,China,Asia,39.9042,116.4074,0,2026-01-23,1,4,23,4,0,Winter,11.5,0,0,0,-7.7,-0.5,-7.757142857142857,2.5
Beijing,2.0,-10.1,-4.4,-2.5,-14.7,0.0,0.0,0.0,12.6,26.6,1,0,China,Asia,39.9042,116.4074,0,2026-01-24,1,5,24,4,1,Winter,12.1,0,0,0,-5.5,-6.0,-7.528571428571429,1.1
Beijing,-1.5,-7.3,-4.0,-5.3,-12.3,0.0,0.0,0.0,12.0,26.6,68,3,China,Asia,39.9042,116.4074,0,2026-01-25,1,6,25,4,1,Winter,5.8,0,0,0,-4.4,-7.0,-7.1000000000000005,0.0
Beijing,3.0,-6.8,-2.2,-1.2,-10.2,0.0,0.0,0.0,10.9,23.0,30,3,China,Asia,39.9042,116.4074,0,2026-01-26,1,0,26,5,0,Winter,9.8,0,0,0,-4.0,-9.5,-6.057142857142857,0.0
Beijing,2.7,-4.9,-1.4,-2.0,-9.2,0.0,0.0,0.0,7.6,18.7,20,2,China,Asia,39.9042,116.4074,0,2026-01-27,1,1,27,5,0,Winter,7.6,0,0,0,-2.2,-9.9,-4.842857142857143,0.0
Beijing,0.9,-5.6,-2.4,-3.0,-10.3,0.0,0.0,0.0,7.8,20.2,44,3,China,Asia,39.9042,116.4074,0,2026-01-28,1,2,28,5,0,Winter,6.5,0,0,0,-1.4,-8.7,-3.942857142857143,0.0
Beijing,-0.3,-6.0,-2.6,-4.0,-9.9,0.0,0.0,0.0,6.9,16.2,90,3,China,Asia,39.9042,116.4074,0,2026-01-29,1,3,29,5,0,Winter,5.7,0,0,0,-2.4,-7.7,-3.2142857142857144,0.0
Beijing,0.6,-4.4,-1.7,-3.7,-7.9,0.0,0.0,0.0,9.8,25.6,76,3,China,Asia,39.9042,116.4074,0,2026-01-30,1,4,30,5,0,Winter,5.0,0,0,0,-2.6,-5.5,-2.6714285714285717,0.0
Beijing,3.3,-5.8,-1.5,-1.5,-10.6,0.0,0.0,0.0,14.3,32.4,2,0,China,Asia,39.9042,116.4074,0,2026-01-31,1,5,31,5,1,Winter,9.1,0,0,0,-1.7,-4.4,-2.257142857142857,0.0
Beijing,7.0,-5.5,0.7,1.0,-9.8,0.0,0.0,0.0,18.2,44.3,20,3,China,Asia,39.9042,116.4074,0,2026-02-01,2,6,32,5,1,Winter,12.5,0,0,0,-1.5,-4.0,-1.585714285714286,0.0
Beijing,4.6,-3.7,0.4,-0.2,-8.1,0.0,0.0,0.0,11.9,27.4,0,0,China,Asia,39.9042,116.4074,0,2026-02-02,2,0,33,6,0,Winter,8.3,0,0,0,0.7,-2.2,-1.2142857142857142,0.0
Beijing,6.0,-5.4,0.5,2.4,-9.3,0.0,0.0,0.0,5.4,14.0,40,3,China,Asia,39.9042,116.4074,0,2026-02-03,2,1,34,6,0,Winter,11.4,0,0,0,0.4,-1.4,-0.9428571428571428,0.0
Beijing,10.6,-1.2,3.6,6.3,-5.1,0.0,0.0,0.0,9.2,18.4,4,3,China,Asia,39.9042,116.4074,0,2026-02-04,2,2,35,6,0,Winter,11.8,0,0,0,0.5,-2.4,-0.0857142857142857,0.0
Beijing,6.4,-4.2,0.7,-0.0,-10.1,0.0,0.0,0.0,22.7,55.1,48,3,China,Asia,39.9042,116.4074,0,2026-02-05,2,3,36,6,0,Winter,10.6,0,0,0,3.6,-2.6,0.3857142857142857,0.0
Beijing,-4.8,-9.2,-7.0,-10.4,-14.5,0.0,0.0,0.0,13.6,32.4,48,3,China,Asia,39.9042,116.4074,0,2026-02-06,2,4,37,6,0,Winter,4.4,0,0,0,0.7,-1.7,-0.3714285714285714,0.0
Beijing,-0.3,-9.6,-5.1,-6.4,-13.9,0.0,0.0,0.0,15.2,37.4,8,2,China,Asia,39.9042,116.4074,0,2026-02-07,2,5,38,6,1,Winter,9.3,0,0,0,-7.0,-1.5,-0.8857142857142856,0.0
Beijing,3.0,-8.9,-2.8,-1.9,-13.0,0.0,0.0,0.0,9.0,24.1,0,0,China,Asia,39.9042,116.4074,0,2026-02-08,2,6,39,6,1,Winter,11.9,0,0,0,-5.1,0.7,-1.3857142857142857,0.0
Beijing,3.2,-6.1,-1.2,-0.7,-10.5,0.0,0.0,0.0,5.6,11.9,60,3,China,Asia,39.9042,116.4074,0,2026-02-09,2,0,40,7,0,Winter,9.3,0,0,0,-2.8,0.4,-1.614285714285714,0.0
Beijing,8.8,-1.3,3.4,2.9,-5.2,0.0,0.0,0.0,16.1,39.6,26,3,China,Asia,39.9042,116.4074,0,2026-02-10,2,1,41,7,0,Winter,10.1,0,0,0,-1.2,0.5,-1.1999999999999995,0.0
Beijing,8.4,-1.9,2.9,3.5,-5.5,0.0,0.0,0.0,11.0,26.6,7,2,China,Asia,39.9042,116.4074,0,2026-02-11,2,2,42,7,0,Winter,10.3,0,0,0,3.4,3.6,-1.3,0.0
Beijing,11.4,-2.5,4.0,7.1,-7.0,0.0,0.0,0.0,11.8,24.5,23,3,China,Asia,39.9042,116.4074,0,2026-02-12,2,3,43,7,0,Winter,13.9,0,0,0,2.9,0.7,-0.8285714285714284,0.0
Beijing,13.4,0.2,5.7,9.4,-3.9,0.0,0.0,0.0,6.9,15.1,0,0,China,Asia,39.9042,116.4074,0,2026-02-13,2,4,44,7,0,Winter,13.2,0,0,0,4.0,-7.0,0.9857142857142858,0.0
Beijing,15.2,0.9,6.7,9.7,-3.6,0.0,0.0,0.0,24.5,58.7,38,3,China,Asia,39.9042,116.4074,0,2026-02-14,2,5,45,7,1,Winter,14.3,0,0,0,5.7,-5.1,2.6714285714285717,0.0
Beijing,5.3,-1.5,1.9,-0.5,-7.7,0.0,0.0,0.0,18.5,45.7,97,3,China,Asia,39.9042,116.4074,0,2026-02-15,2,6,46,7,1,Winter,6.8,0,0,0,6.7,-2.8,3.342857142857143,0.0
Beijing,5.7,-3.0,0.9,0.3,-8.1,0.0,0.0,0.0,12.2,29.2,23,3,China,Asia,39.9042,116.4074,0,2026-02-16,2,0,47,8,0,Winter,8.7,0,0,0,1.9,-1.2,3.642857142857143,0.0
Beijing,9.7,-5.0,2.4,4.4,-9.1,0.0,0.0,0.0,11.3,24.8,0,0,China,Asia,39.9042,116.4074,0,2026-02-17,2,1,48,8,0,Winter,14.7,0,0,0,0.9,3.4,3.5,0.0
Beijing,10.9,1.4,6.1,5.6,-3.7,0.0,0.0,0.0,13.4,33.1,0,0,China,Asia,39.9042,116.4074,0,2026-02-18,2,2,49,8,0,Winter,9.5,0,0,0,2.4,2.9,3.957142857142857,0.0
Beijing,12.6,-2.5,4.9,7.7,-6.4,0.0,0.0,0.0,10.6,26.3,0,0,China,Asia,39.9042,116.4074,0,2026-02-19,2,3,50,8,0,Winter,15.1,0,0,0,6.1,4.0,4.085714285714286,0.0
Beijing,14.7,0.1,7.1,10.9,-4.0,0.0,0.0,0.0,8.5,18.0,13,2,China,Asia,39.9042,116.4074,0,2026-02-20,2,4,51,8,0,Winter,14.6,0,0,0,4.9,5.7,4.285714285714286,0.0
Beijing,19.6,3.5,10.1,15.1,-0.4,0.0,0.0,0.0,27.5,73.1,22,3,China,Asia,39.9042,116.4074,0,2026-02-21,2,5,52,8,1,Winter,16.1,0,0,0,7.1,6.7,4.771428571428571,0.0
Beijing,5.9,0.3,3.0,-0.7,-5.6,0.0,0.0,0.0,21.1,53.6,18,3,China,Asia,39.9042,116.4074,0,2026-02-22,2,6,53,8,1,Winter,5.6000000000000005,0,0,0,10.1,1.9,4.928571428571429,0.0
Beijing,5.7,-2.8,1.5,1.0,-7.8,0.0,0.0,0.0,14.2,31.3,66,3,China,Asia,39.9042,116.4074,0,2026-02-23,2,0,54,9,0,Winter,8.5,0,0,0,3.0,0.9,5.014285714285714,0.0
Beijing,7.4,-2.1,2.4,3.5,-6.5,0.0,0.0,0.0,7.1,18.4,13,3,China,Asia,39.9042,116.4074,0,2026-02-24,2,1,55,9,0,Winter,9.5,0,0,0,1.5,2.4,5.014285714285714,0.0
Beijing,6.7,1.3,3.9,4.2,-1.6,0.0,0.0,0.0,6.7,14.8,98,3,China,Asia,39.9042,116.4074,0,2026-02-25,2,2,56,9,0,Winter,5.4,0,0,0,2.4,6.1,4.7,0.0
